Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country;City;State;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales
6335;CA-2015-133305;11/7/2015;15/7/2015;Standard Class;MH-17455;Mark Hamilton;Consumer;United States;New York City;New York;10011;East;OFF-PA-10001970;Office Supplies;Paper;Xerox 1881;49,12
8061;CA-2016-156013;20/9/2016;26/9/2016;Standard Class;TC-20980;Tamara Chand;Corporate;United States;Long Beach;New York;11561;East;OFF-PA-10001970;Office Supplies;Paper;Xerox 1881;61,4
8135;CA-2016-121776;16/2/2016;21/2/2016;Standard Class;RD-19585;Rob Dowd;Consumer;United States;Los Angeles;California;90008;West;OFF-PA-10001970;Office Supplies;Paper;Xerox 1881;36,84
9184;CA-2018-156776;7/8/2018;11/8/2018;Standard Class;JL-15505;Jeremy Lonsdale;Consumer;United States;Westminster;California;92683;West;OFF-PA-10001970;Office Supplies;Paper;Xerox 1881;24,56
9388;US-2018-127292;19/1/2018;23/1/2018;Standard Class;RM-19375;Raymond Messe;Consumer;United States;Burlington;Vermont;;East;OFF-PA-10001970;Office Supplies;Paper;Xerox 1881;12,28
1192;CA-2018-117212;26/2/2018;28/2/2018;Second Class;BT-11530;Bradley Talbott;Home Office;United States;Los Angeles;California;90036;West;OFF-PA-10001971;Office Supplies;Paper;Xerox 1908;223,92
412;CA-2018-117457;8/12/2018;12/12/2018;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;OFF-PA-10001971;Office Supplies;Paper;Xerox 1908;55,98
438;CA-2017-147375;12/6/2017;14/6/2017;Second Class;PO-19180;Philisse Overcash;Home Office;United States;Chicago;Illinois;60623;Central;OFF-PA-10001971;Office Supplies;Paper;Xerox 1908;313,488
1118;CA-2016-142755;4/9/2016;8/9/2016;Standard Class;CS-12355;Christine Sundaresam;Consumer;United States;Roswell;Georgia;30076;South;OFF-PA-10001971;Office Supplies;Paper;Xerox 1908;279,9
6509;CA-2018-102197;20/12/2018;26/12/2018;Standard Class;DK-13150;David Kendrick;Corporate;United States;New York City;New York;10009;East;OFF-PA-10001971;Office Supplies;Paper;Xerox 1908;279,9
7897;CA-2018-124744;21/6/2018;25/6/2018;Standard Class;EH-14125;Eugene Hildebrand;Home Office;United States;Wheeling;West Virginia;26003;East;OFF-PA-10001971;Office Supplies;Paper;Xerox 1908;447,84
9506;CA-2017-113607;14/10/2017;18/10/2017;Standard Class;PW-19030;Pauline Webber;Corporate;United States;New York City;New York;10009;East;OFF-PA-10001971;Office Supplies;Paper;Xerox 1908;111,96
1929;US-2018-101539;16/3/2018;18/3/2018;Second Class;VM-21685;Valerie Mitchum;Home Office;United States;Seattle;Washington;98105;West;OFF-PA-10001972;Office Supplies;Paper;Xerox 214;6,48
2623;CA-2015-164861;3/12/2015;6/12/2015;Second Class;MC-17635;Matthew Clasen;Corporate;United States;Saint Louis;Missouri;63116;Central;OFF-PA-10001972;Office Supplies;Paper;Xerox 214;25,92
4439;CA-2017-162726;27/12/2017;2/1/2018;Standard Class;MT-17815;Meg Tillman;Consumer;United States;Port Arthur;Texas;77642;Central;OFF-PA-10001972;Office Supplies;Paper;Xerox 214;10,368
4470;CA-2018-168641;24/11/2018;1/12/2018;Standard Class;KA-16525;Kelly Andreada;Consumer;United States;New York City;New York;10035;East;OFF-PA-10001972;Office Supplies;Paper;Xerox 214;12,96
4494;CA-2015-150798;1/12/2015;3/12/2015;Second Class;JK-15730;Joe Kamberova;Consumer;United States;Columbus;Ohio;43229;East;OFF-PA-10001972;Office Supplies;Paper;Xerox 214;36,288
4928;CA-2018-143245;1/12/2018;6/12/2018;Standard Class;AD-10180;Alan Dominguez;Home Office;United States;Fairfield;Connecticut;6824;East;OFF-PA-10001972;Office Supplies;Paper;Xerox 214;19,44
5840;CA-2016-134992;22/9/2016;26/9/2016;Second Class;MG-17875;Michael Grace;Home Office;United States;Arlington;Virginia;22204;South;OFF-PA-10001972;Office Supplies;Paper;Xerox 214;32,4
8414;CA-2017-147109;17/12/2017;21/12/2017;Standard Class;AH-10075;Adam Hart;Corporate;United States;Arlington;Texas;76017;Central;OFF-PA-10001972;Office Supplies;Paper;Xerox 214;51,84
8947;CA-2018-148355;24/12/2018;28/12/2018;Standard Class;NC-18535;Nick Crebassa;Corporate;United States;New Bedford;Massachusetts;2740;East;OFF-PA-10001972;Office Supplies;Paper;Xerox 214;19,44
3093;CA-2017-112123;3/3/2017;8/3/2017;Standard Class;BH-11710;Brosina Hoffman;Consumer;United States;Newark;Delaware;19711;East;OFF-PA-10001977;Office Supplies;Paper;Xerox 194;166,44
3946;CA-2018-167871;18/11/2018;23/11/2018;Standard Class;AF-10870;Art Ferguson;Consumer;United States;Homestead;Florida;33030;South;OFF-PA-10001977;Office Supplies;Paper;Xerox 194;44,384
6019;CA-2015-102652;6/4/2015;12/4/2015;Standard Class;AY-10555;Andy Yotov;Corporate;United States;Los Angeles;California;90049;West;OFF-PA-10001977;Office Supplies;Paper;Xerox 194;55,48
6733;CA-2015-120096;4/7/2015;7/7/2015;First Class;KE-16420;Katrina Edelman;Corporate;United States;Aurora;Colorado;80013;West;OFF-PA-10001977;Office Supplies;Paper;Xerox 194;177,536
1801;CA-2017-121034;8/8/2017;10/8/2017;Second Class;JF-15565;Jill Fjeld;Consumer;United States;Dallas;Texas;75081;Central;OFF-PA-10001994;Office Supplies;Paper;Ink Jet Note and Greeting Cards, 8-1/2 x 5-1/2 Card Size;53,952
4229;CA-2017-113803;24/3/2017;26/3/2017;First Class;VG-21805;Vivek Grady;Corporate;United States;Richmond;Indiana;47374;Central;OFF-PA-10001994;Office Supplies;Paper;Ink Jet Note and Greeting Cards, 8-1/2 x 5-1/2 Card Size;22,48
6856;US-2018-162670;23/12/2018;28/12/2018;Second Class;MF-18250;Monica Federle;Corporate;United States;Little Rock;Arkansas;72209;South;OFF-PA-10001994;Office Supplies;Paper;Ink Jet Note and Greeting Cards, 8-1/2 x 5-1/2 Card Size;44,96
2268;CA-2018-137470;17/9/2018;17/9/2018;Same Day;TP-21415;Tom Prescott;Consumer;United States;Seattle;Washington;98115;West;OFF-PA-10002001;Office Supplies;Paper;Xerox 1984;12,96
590;US-2017-156986;20/3/2017;24/3/2017;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Salem;Oregon;97301;West;OFF-PA-10002005;Office Supplies;Paper;Xerox 225;20,736
1807;US-2017-116729;25/12/2017;28/12/2017;First Class;GK-14620;Grace Kelly;Corporate;United States;Los Angeles;California;90049;West;OFF-PA-10002005;Office Supplies;Paper;Xerox 225;45,36
3015;CA-2018-134845;17/4/2018;23/4/2018;Standard Class;SR-20425;Sharelle Roach;Home Office;United States;Louisville;Colorado;80027;West;OFF-PA-10002005;Office Supplies;Paper;Xerox 225;20,736
4118;CA-2016-153416;24/11/2016;29/11/2016;Standard Class;TS-21340;Toby Swindell;Consumer;United States;Los Angeles;California;90036;West;OFF-PA-10002005;Office Supplies;Paper;Xerox 225;19,44
4354;CA-2018-107748;10/12/2018;12/12/2018;Second Class;AG-10330;Alex Grayson;Consumer;United States;Stockton;California;95207;West;OFF-PA-10002005;Office Supplies;Paper;Xerox 225;12,96
4502;CA-2015-116757;30/6/2015;4/7/2015;Standard Class;MS-17980;Michael Stewart;Corporate;United States;Houston;Texas;77095;Central;OFF-PA-10002005;Office Supplies;Paper;Xerox 225;25,92
5328;CA-2015-130813;6/1/2015;8/1/2015;Second Class;LS-17230;Lycoris Saunders;Consumer;United States;Los Angeles;California;90049;West;OFF-PA-10002005;Office Supplies;Paper;Xerox 225;19,44
6233;US-2018-142188;11/9/2018;11/9/2018;Same Day;JF-15415;Jennifer Ferguson;Consumer;United States;Seattle;Washington;98105;West;OFF-PA-10002005;Office Supplies;Paper;Xerox 225;19,44
9254;CA-2018-102309;23/9/2018;25/9/2018;Second Class;DO-13645;Doug OConnell;Consumer;United States;Pine Bluff;Arkansas;71603;South;OFF-PA-10002005;Office Supplies;Paper;Xerox 225;12,96
371;CA-2018-104745;29/5/2018;4/6/2018;Standard Class;GT-14755;Guy Thornton;Consumer;United States;Harlingen;Texas;78550;Central;OFF-PA-10002036;Office Supplies;Paper;Xerox 1930;25,92
4497;CA-2018-112753;18/6/2018;23/6/2018;Standard Class;CC-12670;Craig Carreira;Consumer;United States;Los Angeles;California;90032;West;OFF-PA-10002036;Office Supplies;Paper;Xerox 1930;38,88
5384;CA-2017-149195;5/9/2017;7/9/2017;Second Class;DM-13525;Don Miller;Corporate;United States;Houston;Texas;77070;Central;OFF-PA-10002036;Office Supplies;Paper;Xerox 1930;10,368
7794;CA-2016-127481;12/12/2016;15/12/2016;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Las Vegas;Nevada;89115;West;OFF-PA-10002036;Office Supplies;Paper;Xerox 1930;32,4
7876;CA-2018-168403;9/9/2018;15/9/2018;Standard Class;DK-12835;Damala Kotsonis;Corporate;United States;Portland;Oregon;97206;West;OFF-PA-10002036;Office Supplies;Paper;Xerox 1930;31,104
299;CA-2017-142545;28/10/2017;3/11/2017;Standard Class;JD-15895;Jonathan Doherty;Corporate;United States;Belleville;New Jersey;7109;East;OFF-PA-10002105;Office Supplies;Paper;Xerox 223;32,4
1144;CA-2015-146969;29/9/2015;3/10/2015;Standard Class;AP-10915;Arthur Prichep;Consumer;United States;Los Angeles;California;90045;West;OFF-PA-10002105;Office Supplies;Paper;Xerox 223;6,48
9212;CA-2016-167479;14/3/2016;19/3/2016;Standard Class;AI-10855;Arianne Irving;Consumer;United States;Roseville;California;95661;West;OFF-PA-10002105;Office Supplies;Paper;Xerox 223;19,44
6556;CA-2015-137092;20/10/2015;22/10/2015;Second Class;LS-16975;Lindsay Shagiari;Home Office;United States;Chicago;Illinois;60653;Central;OFF-PA-10002109;Office Supplies;Paper;Wirebound Voice Message Log Book;3,808
9354;CA-2018-148411;24/9/2018;26/9/2018;First Class;RO-19780;Rose OBrian;Consumer;United States;Chicago;Illinois;60623;Central;OFF-PA-10002109;Office Supplies;Paper;Wirebound Voice Message Log Book;11,424
607;CA-2015-149958;15/3/2015;19/3/2015;Standard Class;AS-10240;Alan Shonely;Consumer;United States;Tampa;Florida;33614;South;OFF-PA-10002120;Office Supplies;Paper;Xerox 1889;131,904
5680;CA-2017-143924;28/7/2017;3/8/2017;Standard Class;SC-20680;Steve Carroll;Home Office;United States;Holland;Michigan;49423;Central;OFF-PA-10002120;Office Supplies;Paper;Xerox 1889;109,92
9783;CA-2016-149748;31/5/2016;2/6/2016;Second Class;EM-13825;Elizabeth Moffitt;Corporate;United States;Paterson;New Jersey;7501;East;OFF-PA-10002120;Office Supplies;Paper;Xerox 1889;274,8
675;CA-2018-130351;5/12/2018;8/12/2018;First Class;RB-19570;Rob Beeghly;Consumer;United States;Columbus;Indiana;47201;Central;OFF-PA-10002137;Office Supplies;Paper;Southworth 100% Résumé Paper, 24lb.;38,9
2011;CA-2015-116407;15/11/2015;21/11/2015;Standard Class;JF-15190;Jamie Frazer;Consumer;United States;Johnson City;Tennessee;37604;South;OFF-PA-10002137;Office Supplies;Paper;Southworth 100% Résumé Paper, 24lb.;24,896
3206;CA-2015-158372;10/11/2015;16/11/2015;Standard Class;RD-19900;Ruben Dartt;Consumer;United States;San Diego;California;92037;West;OFF-PA-10002137;Office Supplies;Paper;Southworth 100% Résumé Paper, 24lb.;62,24
3442;CA-2015-158337;11/3/2015;14/3/2015;Second Class;KA-16525;Kelly Andreada;Consumer;United States;New York City;New York;10024;East;OFF-PA-10002137;Office Supplies;Paper;Southworth 100% Résumé Paper, 24lb.;108,92
3602;CA-2015-159835;17/11/2015;24/11/2015;Standard Class;RB-19330;Randy Bradley;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-PA-10002137;Office Supplies;Paper;Southworth 100% Résumé Paper, 24lb.;12,448
9123;CA-2018-162250;24/11/2018;24/11/2018;Same Day;PR-18880;Patrick Ryan;Consumer;United States;San Francisco;California;94109;West;OFF-PA-10002137;Office Supplies;Paper;Southworth 100% Résumé Paper, 24lb.;7,78
9767;CA-2018-101959;28/2/2018;6/3/2018;Standard Class;DB-13660;Duane Benoit;Consumer;United States;Middletown;Connecticut;6457;East;OFF-PA-10002137;Office Supplies;Paper;Southworth 100% Résumé Paper, 24lb.;7,78
1991;CA-2016-127509;9/11/2016;13/11/2016;Standard Class;AS-10090;Adam Shillingsburg;Consumer;United States;Springfield;Missouri;65807;Central;OFF-PA-10002160;Office Supplies;Paper;Xerox 1978;17,34
2903;CA-2017-164035;12/6/2017;17/6/2017;Standard Class;CR-12730;Craig Reiter;Consumer;United States;Chicago;Illinois;60610;Central;OFF-PA-10002160;Office Supplies;Paper;Xerox 1978;23,12
2951;CA-2018-134915;12/11/2018;12/11/2018;Same Day;EM-14140;Eugene Moren;Home Office;United States;Glendale;Arizona;85301;West;OFF-PA-10002160;Office Supplies;Paper;Xerox 1978;23,12
3115;CA-2017-150350;23/8/2017;30/8/2017;Standard Class;MS-17770;Maxwell Schwartz;Consumer;United States;Seattle;Washington;98105;West;OFF-PA-10002160;Office Supplies;Paper;Xerox 1978;34,68
4112;CA-2016-153717;25/12/2016;1/1/2017;Standard Class;DL-13495;Dionis Lloyd;Corporate;United States;Detroit;Michigan;48227;Central;OFF-PA-10002160;Office Supplies;Paper;Xerox 1978;17,34
5335;CA-2015-103331;26/8/2015;1/9/2015;Standard Class;KB-16315;Karl Braun;Consumer;United States;Newark;Delaware;19711;East;OFF-PA-10002160;Office Supplies;Paper;Xerox 1978;17,34
7046;CA-2017-160136;3/11/2017;9/11/2017;Standard Class;PJ-18835;Patrick Jones;Corporate;United States;Dallas;Texas;75217;Central;OFF-PA-10002160;Office Supplies;Paper;Xerox 1978;9,248
9109;CA-2016-132941;25/5/2016;28/5/2016;First Class;MM-18280;Muhammed MacIntyre;Corporate;United States;Haltom City;Texas;76117;Central;OFF-PA-10002160;Office Supplies;Paper;Xerox 1978;32,368
3647;CA-2015-146528;25/7/2015;27/7/2015;Second Class;VF-21715;Vicky Freymann;Home Office;United States;Los Angeles;California;90045;West;OFF-PA-10002195;Office Supplies;Paper;Xerox 1966;6,48
4233;CA-2018-100223;5/7/2018;10/7/2018;Standard Class;LS-16945;Linda Southworth;Corporate;United States;Dallas;Texas;75220;Central;OFF-PA-10002195;Office Supplies;Paper;Xerox 1966;31,104
5102;CA-2015-158442;17/3/2015;17/3/2015;Same Day;AZ-10750;Annie Zypern;Consumer;United States;Dallas;Texas;75217;Central;OFF-PA-10002195;Office Supplies;Paper;Xerox 1966;5,184
5124;CA-2015-149538;4/4/2015;8/4/2015;Standard Class;KB-16585;Ken Black;Corporate;United States;Lafayette;Louisiana;70506;South;OFF-PA-10002195;Office Supplies;Paper;Xerox 1966;12,96
6026;CA-2018-139717;24/8/2018;26/8/2018;Second Class;DM-13015;Darrin Martin;Consumer;United States;Lancaster;Ohio;43130;East;OFF-PA-10002195;Office Supplies;Paper;Xerox 1966;10,368
6999;US-2017-134369;16/9/2017;22/9/2017;Standard Class;BC-11125;Becky Castell;Home Office;United States;Laguna Niguel;California;92677;West;OFF-PA-10002195;Office Supplies;Paper;Xerox 1966;12,96
9003;CA-2015-103807;2/12/2015;9/12/2015;Standard Class;EM-13825;Elizabeth Moffitt;Corporate;United States;Sandy Springs;Georgia;30328;South;OFF-PA-10002196;Office Supplies;Paper;RSVP Cards & Envelopes, Blank White, 8-1/2 X 11, 24 Cards/25 Envelopes/Set;15,24
933;CA-2018-114216;2/9/2018;6/9/2018;Standard Class;RK-19300;Ralph Kennedy;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-PA-10002196;Office Supplies;Paper;RSVP Cards & Envelopes, Blank White, 8-1/2 X 11, 24 Cards/25 Envelopes/Set;12,192
4205;CA-2015-145387;31/10/2015;2/11/2015;Second Class;AM-10705;Anne McFarland;Consumer;United States;Cranston;Rhode Island;2920;East;OFF-PA-10002196;Office Supplies;Paper;RSVP Cards & Envelopes, Blank White, 8-1/2 X 11, 24 Cards/25 Envelopes/Set;10,16
5432;CA-2018-117422;21/10/2018;25/10/2018;Standard Class;FC-14245;Frank Carlisle;Home Office;United States;Lakewood;Ohio;44107;East;OFF-PA-10002196;Office Supplies;Paper;RSVP Cards & Envelopes, Blank White, 8-1/2 X 11, 24 Cards/25 Envelopes/Set;4,064
5807;CA-2017-149783;4/9/2017;7/9/2017;Second Class;DL-13315;Delfina Latchford;Consumer;United States;Knoxville;Tennessee;37918;South;OFF-PA-10002196;Office Supplies;Paper;RSVP Cards & Envelopes, Blank White, 8-1/2 X 11, 24 Cards/25 Envelopes/Set;12,192
444;CA-2017-115756;5/9/2017;7/9/2017;Second Class;PK-19075;Pete Kriz;Consumer;United States;Detroit;Michigan;48227;Central;OFF-PA-10002222;Office Supplies;Paper;Xerox Color Copier Paper, 11 x 17, Ream;91,36
2118;CA-2017-130267;19/9/2017;23/9/2017;Standard Class;SW-20245;Scot Wooten;Consumer;United States;Stockton;California;95207;West;OFF-PA-10002222;Office Supplies;Paper;Xerox Color Copier Paper, 11 x 17, Ream;159,88
6001;US-2015-112991;10/12/2015;14/12/2015;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;Caldwell;Idaho;83605;West;OFF-PA-10002222;Office Supplies;Paper;Xerox Color Copier Paper, 11 x 17, Ream;91,36
6451;CA-2016-156510;25/9/2016;29/9/2016;Standard Class;EH-13990;Erica Hackney;Consumer;United States;Meriden;Connecticut;6450;East;OFF-PA-10002222;Office Supplies;Paper;Xerox Color Copier Paper, 11 x 17, Ream;45,68
6884;CA-2016-137113;1/12/2016;5/12/2016;Second Class;TW-21025;Tamara Willingham;Home Office;United States;Seattle;Washington;98105;West;OFF-PA-10002222;Office Supplies;Paper;Xerox Color Copier Paper, 11 x 17, Ream;114,2
8847;CA-2018-156664;18/12/2018;23/12/2018;Standard Class;BP-11290;Beth Paige;Consumer;United States;Columbus;Ohio;43229;East;OFF-PA-10002222;Office Supplies;Paper;Xerox Color Copier Paper, 11 x 17, Ream;91,36
439;CA-2018-130043;15/9/2018;19/9/2018;Standard Class;BB-11545;Brenda Bowman;Corporate;United States;Houston;Texas;77070;Central;OFF-PA-10002230;Office Supplies;Paper;Xerox 1897;31,872
4659;CA-2016-112130;3/5/2016;7/5/2016;Standard Class;SV-20785;Stewart Visinsky;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-PA-10002230;Office Supplies;Paper;Xerox 1897;7,968
4899;US-2015-122021;15/10/2015;17/10/2015;First Class;AC-10660;Anna Chung;Consumer;United States;Parma;Ohio;44134;East;OFF-PA-10002230;Office Supplies;Paper;Xerox 1897;7,968
5971;CA-2015-141726;20/7/2015;22/7/2015;First Class;CC-12145;Charles Crestani;Consumer;United States;San Diego;California;92105;West;OFF-PA-10002230;Office Supplies;Paper;Xerox 1897;19,92
2491;CA-2016-141040;9/10/2016;13/10/2016;Second Class;TB-21250;Tim Brockman;Consumer;United States;New York City;New York;10024;East;OFF-PA-10002245;Office Supplies;Paper;Xerox 1895;23,92
3368;CA-2015-165379;9/7/2015;15/7/2015;Standard Class;BM-11650;Brian Moss;Corporate;United States;Dallas;Texas;75217;Central;OFF-PA-10002245;Office Supplies;Paper;Xerox 1895;14,352
3881;CA-2016-129896;15/6/2016;20/6/2016;Standard Class;PF-19120;Peter Fuller;Consumer;United States;Gilbert;Arizona;85234;West;OFF-PA-10002245;Office Supplies;Paper;Xerox 1895;9,568
3971;CA-2015-135090;22/11/2015;26/11/2015;Standard Class;SP-20920;Susan Pistek;Consumer;United States;Los Angeles;California;90036;West;OFF-PA-10002245;Office Supplies;Paper;Xerox 1895;53,82
6749;CA-2018-100230;11/12/2018;15/12/2018;Standard Class;AA-10375;Allen Armold;Consumer;United States;New York City;New York;10035;East;OFF-PA-10002245;Office Supplies;Paper;Xerox 1895;17,94
7529;US-2018-106145;26/9/2018;26/9/2018;Same Day;RA-19885;Ruben Ausman;Corporate;United States;San Francisco;California;94109;West;OFF-PA-10002245;Office Supplies;Paper;Xerox 1895;35,88
9447;CA-2017-158617;22/9/2017;28/9/2017;Standard Class;AC-10660;Anna Chung;Consumer;United States;Lawrence;Indiana;46226;Central;OFF-PA-10002245;Office Supplies;Paper;Xerox 1895;35,88
2692;US-2017-144211;28/8/2017;2/9/2017;Standard Class;CS-12130;Chad Sievert;Consumer;United States;Englewood;Colorado;80112;West;OFF-PA-10002246;Office Supplies;Paper;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;15,48
3167;CA-2015-153969;21/9/2015;25/9/2015;Standard Class;HF-14995;Herbert Flentye;Consumer;United States;San Francisco;California;94109;West;OFF-PA-10002246;Office Supplies;Paper;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;19,35
3430;US-2018-111024;3/7/2018;6/7/2018;Second Class;SZ-20035;Sam Zeldin;Home Office;United States;Lancaster;Ohio;43130;East;OFF-PA-10002246;Office Supplies;Paper;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;30,96
4975;CA-2017-164896;7/11/2017;12/11/2017;Standard Class;PS-19045;Penelope Sewall;Home Office;United States;Oceanside;California;92054;West;OFF-PA-10002246;Office Supplies;Paper;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;12,9
7884;CA-2018-118017;3/12/2018;6/12/2018;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Thornton;Colorado;80229;West;OFF-PA-10002246;Office Supplies;Paper;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;10,32
8660;CA-2017-153185;3/9/2017;8/9/2017;Standard Class;MH-17620;Matt Hagelstein;Corporate;United States;Cincinnati;Ohio;45231;East;OFF-PA-10002246;Office Supplies;Paper;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;30,96
899;CA-2018-160983;29/10/2018;31/10/2018;Second Class;GB-14530;George Bell;Corporate;United States;Auburn;New York;13021;East;OFF-PA-10002250;Office Supplies;Paper;Things To Do Today Pad;46,96
1354;CA-2018-162978;4/5/2018;9/5/2018;Standard Class;LW-16990;Lindsay Williams;Corporate;United States;San Francisco;California;94109;West;OFF-PA-10002250;Office Supplies;Paper;Things To Do Today Pad;17,61
2033;CA-2017-128923;9/12/2017;13/12/2017;Standard Class;GB-14530;George Bell;Corporate;United States;Fort Worth;Texas;76106;Central;OFF-PA-10002250;Office Supplies;Paper;Things To Do Today Pad;9,392
4290;US-2016-117184;17/5/2016;21/5/2016;Standard Class;ON-18715;Odella Nelson;Corporate;United States;Houston;Texas;77095;Central;OFF-PA-10002250;Office Supplies;Paper;Things To Do Today Pad;14,088
4614;US-2017-165953;31/12/2017;6/1/2018;Standard Class;EP-13915;Emily Phan;Consumer;United States;Jacksonville;Florida;32216;South;OFF-PA-10002250;Office Supplies;Paper;Things To Do Today Pad;23,48
7384;CA-2017-105732;13/9/2017;18/9/2017;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;68104;Central;OFF-PA-10002250;Office Supplies;Paper;Things To Do Today Pad;17,61
8852;CA-2016-140718;2/7/2016;4/7/2016;First Class;FA-14230;Frank Atkinson;Corporate;United States;Raleigh;North Carolina;27604;South;OFF-PA-10002250;Office Supplies;Paper;Things To Do Today Pad;9,392
155;CA-2016-124919;31/5/2016;2/6/2016;First Class;SP-20650;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;105,52
3735;CA-2018-168193;6/3/2018;11/3/2018;Second Class;RM-19750;Roland Murray;Consumer;United States;New York City;New York;10011;East;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;26,38
4203;CA-2016-143105;10/12/2016;10/12/2016;Same Day;MA-17560;Matt Abelman;Home Office;United States;New York City;New York;10024;East;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;184,66
5218;CA-2018-134635;15/4/2018;17/4/2018;Second Class;NS-18640;Noel Staavos;Corporate;United States;Los Angeles;California;90049;West;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;79,14
6489;CA-2016-120621;21/3/2016;26/3/2016;Standard Class;JW-16075;Julia West;Consumer;United States;Jacksonville;North Carolina;28540;South;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;295,456
8404;CA-2017-154067;1/2/2017;7/2/2017;Standard Class;SM-20950;Suzanne McNair;Corporate;United States;Los Angeles;California;90036;West;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;105,52
8442;CA-2018-145779;6/5/2018;10/5/2018;Standard Class;DB-13615;Doug Bickford;Consumer;United States;Tucson;Arizona;85705;West;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;84,416
1172;US-2015-100279;10/3/2015;14/3/2015;Standard Class;SW-20275;Scott Williamson;Consumer;United States;Royal Oak;Michigan;48073;Central;OFF-PA-10002259;Office Supplies;Paper;Geographics Note Cards, Blank, White, 8 1/2 x 11;22,38
2439;CA-2015-164210;18/11/2015;20/11/2015;Second Class;PW-19240;Pierre Wener;Consumer;United States;Louisville;Colorado;80027;West;OFF-PA-10002259;Office Supplies;Paper;Geographics Note Cards, Blank, White, 8 1/2 x 11;35,808
5290;CA-2015-146283;8/9/2015;15/9/2015;Standard Class;KT-16465;Kean Takahito;Consumer;United States;Houston;Texas;77036;Central;OFF-PA-10002259;Office Supplies;Paper;Geographics Note Cards, Blank, White, 8 1/2 x 11;17,904
1480;US-2017-108455;2/12/2017;8/12/2017;Standard Class;MK-18160;Mike Kennedy;Consumer;United States;San Francisco;California;94122;West;OFF-PA-10002262;Office Supplies;Paper;Xerox 192;25,92
4444;US-2017-111290;22/7/2017;26/7/2017;Standard Class;DK-13375;Dennis Kane;Consumer;United States;Westland;Michigan;48185;Central;OFF-PA-10002262;Office Supplies;Paper;Xerox 192;32,4
6359;CA-2018-139080;23/1/2018;28/1/2018;Standard Class;CS-12250;Chris Selesnick;Corporate;United States;Seattle;Washington;98103;West;OFF-PA-10002262;Office Supplies;Paper;Xerox 192;6,48
8341;CA-2015-161634;14/11/2015;20/11/2015;Standard Class;CC-12220;Chris Cortes;Consumer;United States;Chesapeake;Virginia;23320;South;OFF-PA-10002262;Office Supplies;Paper;Xerox 192;32,4
9037;CA-2016-166492;7/4/2016;10/4/2016;First Class;RP-19390;Resi Pölking;Consumer;United States;New York City;New York;10035;East;OFF-PA-10002262;Office Supplies;Paper;Xerox 192;25,92
9082;CA-2018-166898;11/9/2018;13/9/2018;Second Class;KH-16630;Ken Heidel;Corporate;United States;Santa Ana;California;92704;West;OFF-PA-10002262;Office Supplies;Paper;Xerox 192;19,44
2704;CA-2015-143413;24/5/2015;30/5/2015;Standard Class;RP-19390;Resi Pölking;Consumer;United States;Baltimore;Maryland;21215;East;OFF-PA-10002319;Office Supplies;Paper;Xerox 1944;116,28
3414;CA-2017-100244;20/9/2017;24/9/2017;Standard Class;GM-14695;Greg Maxwell;Corporate;United States;San Francisco;California;94122;West;OFF-PA-10002319;Office Supplies;Paper;Xerox 1944;77,52
3803;CA-2017-156503;14/10/2017;20/10/2017;Standard Class;NC-18415;Nathan Cano;Consumer;United States;Jacksonville;North Carolina;28540;South;OFF-PA-10002319;Office Supplies;Paper;Xerox 1944;93,024
4016;CA-2016-165624;23/8/2016;28/8/2016;Standard Class;FH-14350;Fred Harton;Consumer;United States;Atlanta;Georgia;30318;South;OFF-PA-10002319;Office Supplies;Paper;Xerox 1944;193,8
6599;CA-2015-169257;6/6/2015;12/6/2015;Standard Class;SV-20785;Stewart Visinsky;Consumer;United States;Jacksonville;Florida;32216;South;OFF-PA-10002319;Office Supplies;Paper;Xerox 1944;62,016
